feature,coefficient
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,1032.6010094461722
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,44.536257220043126
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-13.68525539683257
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-6897.004680822109
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c^2,-8.806138589900499
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-8.101000982116972
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,5.849879541142087
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,2836.7125044227682
Fractal_dimension_zone_c CRAE_Knudtson_zone_c^2,0.000989356296031474
Fractal_dimension_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,-0.12108746636840806
Fractal_dimension_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,48.69751229017936
Fractal_dimension_zone_c CRVE_Knudtson_zone_c^2,0.13070863802568056
Fractal_dimension_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,45.417559378541014
Fractal_dimension_zone_c AVR_Knudtson_zone_c^2,-6911.0198415791165
Vessel_density_zone_c^3,-87.9186420006327
Vessel_density_zone_c^2 Average_width_zone_c,638.69470304378
Vessel_density_zone_c^2 Distance_tortuosity_zone_c,24837.104018953134
Vessel_density_zone_c^2 Tortuosity_density_zone_c,-2581.4296995170284
Vessel_density_zone_c^2 Artery_Fractal_dimension_zone_c,-1469.53559872347
Vessel_density_zone_c^2 Artery_Distance_tortuosity_zone_c,-27599.768851395784
Vessel_density_zone_c^2 Vein_Fractal_dimension_zone_c,-2287.7082477046197
Vessel_density_zone_c^2 Vein_Distance_tortuosity_zone_c,8044.7544787370825
Vessel_density_zone_c^2 CRAE_Knudtson_zone_c,-783.2377082583639
Vessel_density_zone_c^2 CRVE_Knudtson_zone_c,447.2321281601266
Vessel_density_zone_c^2 AVR_Knudtson_zone_c,-1204.8767445665364
Vessel_density_zone_c Average_width_zone_c^2,0.5212716439900902
Vessel_density_zone_c Average_width_zone_c Distance_tortuosity_zone_c,5.64398906254552
Vessel_density_zone_c Average_width_zone_c Tortuosity_density_zone_c,180.2025575888571
Vessel_density_zone_c Average_width_zone_c Artery_Fractal_dimension_zone_c,-662.522558186436
Vessel_density_zone_c Average_width_zone_c Artery_Distance_tortuosity_zone_c,-2.5777362902655305
Vessel_density_zone_c Average_width_zone_c Vein_Fractal_dimension_zone_c,-312.36850541259525
Vessel_density_zone_c Average_width_zone_c Vein_Distance_tortuosity_zone_c,2.3567677233680264
Vessel_density_zone_c Average_width_zone_c CRAE_Knudtson_zone_c,-5.211914012513489
Vessel_density_zone_c Average_width_zone_c CRVE_Knudtson_zone_c,4.938831796539006
Vessel_density_zone_c Average_width_zone_c AVR_Knudtson_zone_c,1661.9213824778856
Vessel_density_zone_c Distance_tortuosity_zone_c^2,48.01093901898684
Vessel_density_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,-4868.996370995992
