feature,coefficient
Vessel_density_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,0.03197015421575822
Vessel_density_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,-0.19086029898832205
Vessel_density_zone_c CRVE_Knudtson_zone_c^2,-0.02256048582140302
Vessel_density_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,-3.2062785982536965
Vessel_density_zone_c AVR_Knudtson_zone_c^2,-13.236548719435623
Average_width_zone_c^3,1.2512904632444588e-06
Average_width_zone_c^2 Distance_tortuosity_zone_c,1.3148806473850527e-05
Average_width_zone_c^2 Tortuosity_density_zone_c,0.0005649931651028339
Average_width_zone_c^2 Artery_Fractal_dimension_zone_c,-0.0033064608160806586
Average_width_zone_c^2 Artery_Distance_tortuosity_zone_c,1.8325452515455254e-05
Average_width_zone_c^2 Vein_Fractal_dimension_zone_c,0.0011140552024730965
Average_width_zone_c^2 Vein_Distance_tortuosity_zone_c,5.437519038054006e-05
Average_width_zone_c^2 CRAE_Knudtson_zone_c,2.7833054133452606e-05
Average_width_zone_c^2 CRVE_Knudtson_zone_c,-1.9960003400321114e-05
Average_width_zone_c^2 AVR_Knudtson_zone_c,-0.008006425041717335
Average_width_zone_c Distance_tortuosity_zone_c^2,-0.0003291419513402616
Average_width_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,-0.00636560310825951
Average_width_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,0.007282621291095692
Average_width_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,0.00019098468567335658
Average_width_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-0.016902741305053384
Average_width_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.0004787088483126922
Average_width_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.00039124664414202925
Average_width_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.0002402969247867759
